# timestamp tx ty tz psi
0.0 -1.4999568124823193 0.007588315224533209 1.2 0.0018970970130373147
0.005001903064565606 -1.4998272524161593 0.015176193488402517 1.2 0.0037941940260746293
0.010003806129131211 -1.4996113272620237 0.022763197856105682 1.2 0.005691291039111944
0.015005709193696818 -1.4993090494536077 0.03034889144246234 1.2 0.007588388052149259
0.020007612258262423 -1.498920436397082 0.037932837437771316 1.2 0.009485485065186573
0.025009515322828028 -1.4984455104700913 0.045514599132963594 1.2 0.011382582078223888
0.030011418387393636 -1.4978842990204646 0.05309373994474949 1.2 0.013279679091261203
0.03501332145195924 -1.497236834364641 0.06066982344075859 1.2 0.015176776104298517
0.040015224516524846 -1.4965031537858087 0.06824241336467098 1.2 0.017073873117335832
0.04501712758109045 -1.4956832995317588 0.07581107366133834 1.2 0.018970970130373147
0.050019030645656055 -1.4947773188124511 0.08337536850189352 1.2 0.02086806714341046
0.05502093371022166 -1.4937852637972968 0.09093486230884694 1.2 0.022765164156447776
0.06002283677478727 -1.492707191612154 0.0984891197811687 1.2 0.02466226116948509
0.06502473983935288 -1.491543164336038 0.10603770591935457 1.2 0.026559358182522405
0.07002664290391848 -1.490293248997547 0.11358018605047482 1.2 0.02845645519555972
0.07502854596848409 -1.4889575175710017 0.1211161258532041 1.2 0.030353552208597034
0.08003044903304969 -1.4875360469723018 0.1286450913828311 1.2 0.03225064922163435
0.0850323520976153 -1.4860289190544962 0.1361666490962466 1.2 0.034147746234671664
0.0900342551621809 -1.4844362206030697 0.14368036587690824 1.2 0.03604484324770898
0.0950361582267465 -1.4827580433309453 0.151185809059781 1.2 0.03794194026074629
0.10003806129131211 -1.4809944838732045 0.1586825464562513 1.2 0.03983903727378361
0.10503996435587772 -1.4791456437815205 0.16617014637901398 1.2 0.04173613428682092
0.11004186742044332 -1.477211629518312 0.17364817766693033 1.2 0.04363323129985824
0.11504377048500893 -1.475192552450613 0.18111620970985573 1.2 0.04553032831289555
0.12004567354957454 -1.473088528843659 0.18857381247343566 1.2 0.047427425325932866
