# timestamp tx ty tz psi
0.0 -1.5 0.0 1.2 0
0.005002287993782615 -1.4999568124823193 0.007588315224533209 1.20012077294686 0.0
0.01000457598756523 -1.4998272524161593 0.015176193488402517 1.20024154589372 0.0
0.015006863981347844 -1.4996113272620237 0.022763197856105682 1.2003623188405799 0.0
0.02000915197513046 -1.4993090494536077 0.03034889144246234 1.2004830917874398 0.0
0.02501143996891307 -1.498920436397082 0.037932837437771316 1.2006038647342998 0.0
0.030013727962695688 -1.4984455104700913 0.045514599132963594 1.2007246376811598 0.0
0.035016015956478304 -1.4978842990204646 0.05309373994474949 1.2008454106280197 0.0
0.04001830395026092 -1.497236834364641 0.06066982344075859 1.2009661835748797 0.0
0.04502059194404353 -1.4965031537858087 0.06824241336467098 1.2010869565217397 0.0
0.05002287993782614 -1.4956832995317588 0.07581107366133834 1.2012077294685997 0.0
0.05502516793160876 -1.4947773188124511 0.08337536850189352 1.2013285024154596 0.0
0.060027455925391375 -1.4937852637972968 0.09093486230884694 1.2014492753623196 0.0
0.06502974391917399 -1.492707191612154 0.0984891197811687 1.2015700483091796 0.0
0.07003203191295661 -1.491543164336038 0.10603770591935457 1.2016908212560395 0.0
0.07503431990673921 -1.490293248997547 0.11358018605047482 1.2018115942028995 0.0
0.08003660790052183 -1.4889575175710017 0.1211161258532041 1.2019323671497595 0.0
0.08503889589430445 -1.4875360469723018 0.1286450913828311 1.2020531400966195 0.0
0.09004118388808706 -1.4860289190544962 0.1361666490962466 1.2021739130434794 0.0
0.09504347188186968 -1.4844362206030697 0.14368036587690824 1.2022946859903394 0.0
0.10004575987565228 -1.4827580433309453 0.151185809059781 1.2024154589371994 0.0
0.1050480478694349 -1.4809944838732045 0.1586825464562513 1.2025362318840593 0.0
0.11005033586321752 -1.4791456437815205 0.16617014637901398 1.2026570048309193 0.0
0.11505262385700013 -1.477211629518312 0.17364817766693033 1.2027777777777793 0.0
0.12005491185078275 -1.475192552450613 0.18111620970985573 1.2028985507246392 0.0
0.12505719984456537 -1.473088528843659 0.18857381247343566 1.2030193236714992 0.0
0.13005948783834798 -1.4708996798541918 0.1960205565238685 1.2031400966183592 0.0
0.13506177583213058 -1.4686261315234843 0.20345601305263378 1.2032608695652192 0.0
0.14006406382591322 -1.4662680147700815 0.21087975390118446 1.2033816425120791 0.0
0.14506635181969582 -1.4638254653822618 0.21829135158560165 1.203502415458939 0.0
0.15006863981347843 -1.4612986240102186 0.2256903793212106 1.203623188405799 0.0
0.15507092780726106 -1.4586876361579604 0.23307641104715654 1.203743961352659 0.0
0.16007321580104367 -1.4559926521749325 0.24044902145093835 1.203864734299519 0.0
0.16507550379482627 -1.4532138272473596 0.24780778599289988 1.203985507246379 0.0
0.1700777917886089 -1.4503513213893091 0.2551522809306761 1.204106280193239 0.0
0.1750800797823915 -1.4474052994334776 0.26248208334359374 1.204227053140099 0.0
0.18008236777617412 -1.4443759310216988 0.2697967711570243 1.204347826086959 0.0
0.18508465576995675 -1.4412633905951755 0.27709592316668874 1.2044685990338189 0.0
0.19008694376373936 -1.4380678573844334 0.2843791190629119 1.2045893719806788 0.0
0.19508923175752196 -1.434789515399002 0.291645939454825 1.2047101449275388 0.0
0.20009151975130457 -1.4314285534168183 0.2988959658945157 1.2048309178743988 0.0
0.2050938077450872 -1.4279851649733553 0.3061287809011241 1.2049516908212587 0.0
0.2100960957388698 -1.424459548350479 0.31334396798488223 1.2050724637681187 0.0
0.21509838373265242 -1.4208519065650294 0.320541111671097 1.2051932367149787 0.0
0.22010067172643505 -1.4171624473571311 0.3277197975240748 1.2053140096618387 0.0
0.22510295972021765 -1.4133913831782308 0.3348796121709861 1.2054347826086986 0.0
0.23010524771400026 -1.4095389311788626 0.3420201433256687 1.2055555555555586 0.0
0.2351075357077829 -1.405605313196145 0.3491409798123686 1.2056763285024186 0.0
0.2401098237015655 -1.4015907557410068 0.3562417115894168 1.2057971014492785 0.0
0.2451121116953481 -1.397495489985142 0.3633219297728412 1.2059178743961385 0.0
0.25011439968913074 -1.3933197517477005 0.37038122665991113 1.2060386473429985 0.0
0.25511668768291335 -1.389063781481708 0.37741919575261446 1.2061594202898585 0.0
0.26011897567669595 -1.3847278242602186 0.38443543178106493 1.2062801932367184 0.0
0.26512126367047856 -1.3803121297622052 0.39142953072683917 1.2064009661835784 0.0
0.27012355166426116 -1.3758169522581796 0.39840108984624145 1.2065217391304384 0.0
0.2751258396580438 -1.3712425505955526 0.4053497076934947 1.2066425120772983 0.0
0.28012812765182643 -1.3665891881837275 0.41227498414385744 1.2067632850241583 0.0
0.28513041564560904 -1.3618571329789333 0.4191765204166641 1.2068840579710183 0.0
0.29013270363939164 -1.3570466574687938 0.4260539190982883 1.2070048309178782 0.0
0.29513499163317425 -1.3521580386566368 0.43290678416502726 1.2071256038647382 0.0
0.30013727962695685 -1.3471915580455442 0.4397347210059058 1.2072463768115982 0.0
0.3051395676207395 -1.3421475016221418 0.4465373364454 1.2073671497584582 0.0
0.3101418556145221 -1.3370261598401307 0.4533142387660772 1.2074879227053181 0.0
0.3151441436083047 -1.3318278276035629 0.46006503773115215 1.207608695652178 0.0
0.32014643160208733 -1.3265528042498587 0.46678934460695864 1.207729468599038 0.0
0.32514871959586994 -1.3212013935325704 0.47348677218533397 1.207850241545898 0.0
0.33015100758965255 -1.3157739036038913 0.48015693480591554 1.207971014492758 0.0
0.33515329558343515 -1.3102706469969114 0.48679944837834854 1.208091787439618 0.0
0.3401555835772178 -1.30469194060762 0.49341393040440307 1.208212560386478 0.0
0.3451578715710004 -1.299038105676658 0.49999999999999994 1.208333333333338 0.0
0.350160159564783 -1.2933094677708201 0.5065572779171431 1.208454106280198 0.0
0.35516244755856563 -1.2875063567643077 0.5130853865657576 1.2085748792270579 0.0
0.36016473555234824 -1.2816291068197327 0.5195839500354336 1.2086956521739178 0.0
0.36516702354613084 -1.2756780563688768 0.5260525941170711 1.2088164251207778 0.0
0.3701693115399135 -1.2696535480932016 0.5324909463244294 1.2089371980676378 0.0
0.3751715995336961 -1.2635559289041174 0.5388986359155754 1.2090579710144977 0.0
